config_name, const_basicHintCount, const_enableBasicHead, const_enableDense, const_enableHash, const_enableHeadNode, const_enablePrefix, const_hashSimdWidth, const_hashSortUseStdMerge, const_hashUseCrc32, const_hashUseSimd, const_headNode4HintCount, const_headNode8HintCount, const_pageSize, data_name, data_size, data_sorted,          op, payload_size, run_id, ycsb_range_len, ycsb_zipf,  time,    cycle,   instr, L1_miss, LLC_miss, br_miss,    task,       scale,   IPC,   CPU,   GHz 
      dense,                   16,                     1,                 1,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,          16384,       int,   5000000,           0, ycsb_c,            8,      1,             20,  1.500000, 1.512, 255.832, 444.416,   2.766,    0.447,   1.475, 50.388, 30000000.000, 1.737, 1.000, 5.077 
     prefix,                    0,                     0,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,          16384,       int,   5000000,           0, ycsb_c_init,            8,      1,             20,  1.500000, 7.935, 7926.067, 1353.201, 104.025,   72.430,  13.456, 1577.399, 5000000.000, 0.171, 0.994, 5.025 
     prefix,                    0,                     0,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,          16384,       int,   5000000,           0, ycsb_c,            8,      1,             20,  1.500000, 4.511, 746.643, 1052.512,  15.472,    2.303,   1.839, 150.259, 30000000.000, 1.410, 0.999, 4.969 
        art,                    0,                     0,                 0,                0,                    0,                  0,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,   5000000,           0, ycsb_c_init,            8,      1,             20,  1.500000, 1.216, 1204.830, 527.985,   7.087,    3.095,   0.186, 243.274, 5000000.000, 0.438, 1.000, 4.953 
        art,                    0,                     0,                 0,                0,                    0,                  0,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,   5000000,           0, ycsb_c,            8,      1,             20,  1.500000, 0.524, 84.631, 140.026,   0.889,    0.151,   0.000, 17.445, 30000000.000, 1.655, 0.999, 4.851 
      inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,          16384,       int,   5000000,           0, ycsb_d_init,            8,      1,             20,  1.500000, 4.361, 5076.914, 985.873,  68.712,   49.808,  10.900, 1020.232, 4250000.000, 0.194, 0.994, 4.976 
      inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,          16384,       int,   5000000,           0, ycsb_d,            8,      1,             20,  1.500000, 4.990, 817.272, 570.177,   7.783,    3.674,   3.205, 166.197, 30000000.000, 0.698, 0.999, 4.917 
      hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,          16384,       int,   5000000,           0, ycsb_d_init,            8,      1,             20,  1.500000, 3.838, 4537.921, 1010.840,  67.719,   51.294,  11.172, 902.273, 4250000.000, 0.223, 0.999, 5.029 
      hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,          16384,       int,   5000000,           0, ycsb_d,            8,      1,             20,  1.500000, 3.920, 651.624, 597.324,   7.266,    3.725,   3.599, 130.146, 30000000.000, 0.917, 0.996, 5.007 
      heads,                    0,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,          16384,       int,   5000000,           0, ycsb_d_init,            8,      1,             20,  1.500000, 4.850, 5675.178, 858.820,  80.946,   58.778,  12.705, 1141.242, 4250000.000, 0.151, 1.000, 4.973 
      heads,                    0,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,          16384,       int,   5000000,           0, ycsb_d,            8,      1,             20,  1.500000, 6.026, 985.620, 537.386,  13.776,    5.121,   3.945, 200.866, 30000000.000, 0.545, 1.000, 4.907 
      heads,                    0,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,          16384,       int,   5000000,           0, ycsb_e_init,            8,      1,             20,  1.500000, 3.411, 3991.184, 859.355,  78.857,   58.219,  12.562, 802.321, 4250000.000, 0.215, 1.000, 4.975 
      heads,                    0,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,          16384,       int,   5000000,           0, ycsb_e,            8,      1,             20,  1.500000, 7.776, 1299.257, 1509.543,   9.752,    5.357,   3.501, 258.515, 30000000.000, 1.162, 0.997, 5.026 
       hash,                   16,                     1,                 0,                1,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,          16384,       int,   5000000,           0, ycsb_d_init,            8,      1,             20,  1.500000, 4.596, 5370.973, 1664.768,  40.363,   30.168,  12.392, 1080.824, 4250000.000, 0.310, 0.999, 4.969 
       hash,                   16,                     1,                 0,                1,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,          16384,       int,   5000000,           0, ycsb_d,            8,      1,             20,  1.500000, 6.376, 1043.226, 903.756,  16.546,    4.138,   3.996, 212.500, 30000000.000, 0.866, 1.000, 4.909 
        art,                    0,                     0,                 0,                0,                    0,                  0,                  32,                         1,                  0,                 1,                       16,                       16,          16384,       int,   5000000,           0, ycsb_e_init,            8,      1,             20,  1.500000, 2.611, 3058.867, 642.220,  11.726,    7.054,   1.412, 614.232, 4250000.000, 0.210, 1.000, 4.980 
        art,                    0,                     0,                 0,                0,                    0,                  0,                  32,                         1,                  0,                 1,                       16,                       16,          16384,       int,   5000000,           0, ycsb_e,            8,      1,             20,  1.500000, 9.825, 1603.953, 2024.260,   8.935,    2.905,   3.083, 327.476, 30000000.000, 1.262, 1.000, 4.898 
      inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,          16384,       int,   5000000,           0, ycsb_e_init,            8,      1,             20,  1.500000, 4.355, 5210.209, 986.295,  68.666,   50.348,  10.945, 1024.742, 4250000.000, 0.189, 1.000, 5.084 
      inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,          16384,       int,   5000000,           0, ycsb_e,            8,      1,             20,  1.500000, 7.981, 1327.995, 1532.176,   8.039,    4.503,   3.329, 266.022, 30000000.000, 1.154, 1.000, 4.992 
      heads,                    0,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,            512,       int,   5000000,           0, ycsb_e_init,            8,      1,             20,  1.500000, 3.352, 3928.912, 1050.637,  25.389,   13.808,  13.009, 788.503, 4250000.000, 0.267, 1.000, 4.983 
      heads,                    0,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,            512,       int,   5000000,           0, ycsb_e,            8,      1,             20,  1.500000, 14.932, 2444.237, 2355.699,  11.792,    7.075,   4.093, 497.523, 30000000.000, 0.964, 1.000, 4.913 
      heads,                    0,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,   5000000,           0, ycsb_c_init,            8,      1,             20,  1.500000, 4.283, 4415.500, 798.063,  39.413,   26.531,  11.939, 855.156, 5000000.000, 0.181, 0.998, 5.163 
      heads,                    0,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,   5000000,           0, ycsb_c,            8,      1,             20,  1.500000, 2.436, 415.174, 589.649,   5.662,    1.157,   1.759, 81.188, 30000000.000, 1.420, 1.000, 5.114 
      inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,   5000000,           0, ycsb_c_init,            8,      1,             20,  1.500000, 4.941, 4992.285, 912.445,  30.355,   22.396,   9.312, 987.612, 5000000.000, 0.183, 0.999, 5.055 
      inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,   5000000,           0, ycsb_c,            8,      1,             20,  1.500000, 2.254, 374.630, 534.923,   2.958,    0.610,   1.521, 75.120, 30000000.000, 1.428, 1.000, 4.987 
   baseline,                    0,                     0,                 0,                0,                    0,                  0,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,   5000000,           0, ycsb_c_init,            8,      1,             20,  1.500000, 6.920, 7119.879, 1399.910,  61.560,   38.988,  12.542, 1383.643, 5000000.000, 0.197, 1.000, 5.146 
   baseline,                    0,                     0,                 0,                0,                    0,                  0,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,   5000000,           0, ycsb_c,            8,      1,             20,  1.500000, 3.858, 654.256, 1054.230,  10.664,    2.158,   1.885, 128.555, 30000000.000, 1.611, 1.000, 5.089 
        art,                    0,                     0,                 0,                0,                    0,                  0,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,   5000000,           0, ycsb_d_init,            8,      1,             20,  1.500000, 2.189, 2632.387, 641.037,  11.328,    6.184,   1.419, 514.934, 4250000.000, 0.244, 1.000, 5.112 
        art,                    0,                     0,                 0,                0,                    0,                  0,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,   5000000,           0, ycsb_d,            8,      1,             20,  1.500000, 1.748, 290.197, 189.619,   2.479,    0.616,   0.561, 58.274, 30000000.000, 0.653, 1.000, 4.980 
      heads,                    0,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,   5000000,           0, ycsb_d_init,            8,      1,             20,  1.500000, 2.750, 3231.433, 788.054,  39.844,   26.034,  11.689, 644.693, 4250000.000, 0.244, 0.996, 5.012 
      heads,                    0,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,   5000000,           0, ycsb_d,            8,      1,             20,  1.500000, 4.275, 693.296, 596.352,   8.409,    3.053,   3.917, 142.496, 30000000.000, 0.860, 1.000, 4.865 
      dense,                   16,                     1,                 1,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,          16384,       int,   5000000,           0, ycsb_d_init,            8,      1,             20,  1.500000, 3.201, 3805.865, 1022.503,  67.619,   51.462,  11.065, 752.611, 4250000.000, 0.269, 0.999, 5.057 
      dense,                   16,                     1,                 1,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,          16384,       int,   5000000,           0, ycsb_d,            8,      1,             20,  1.500000, 4.287, 703.753, 597.848,   8.425,    3.719,   3.608, 142.883, 30000000.000, 0.850, 1.000, 4.925 
       hash,                   16,                     1,                 0,                1,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,   5000000,           0, ycsb_c_init,            8,      1,             20,  1.500000, 3.297, 3347.828, 1419.462,  22.934,   15.204,   9.487, 659.417, 5000000.000, 0.424, 1.000, 5.077 
       hash,                   16,                     1,                 0,                1,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,   5000000,           0, ycsb_c,            8,      1,             20,  1.500000, 3.138, 510.377, 678.279,   4.490,    0.839,   1.382, 104.609, 30000000.000, 1.329, 1.000, 4.879 
      inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,   5000000,           0, ycsb_d_init,            8,      1,             20,  1.500000, 2.273, 2607.633, 908.210,  31.342,   21.154,   9.004, 534.743, 4250000.000, 0.348, 1.000, 4.876 
      inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,   5000000,           0, ycsb_d,            8,      1,             20,  1.500000, 3.750, 616.911, 572.650,   4.737,    1.896,   3.083, 125.005, 30000000.000, 0.928, 1.000, 4.935 
      hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,          16384,       int,   5000000,           0, ycsb_e_init,            8,      1,             20,  1.500000, 3.976, 4718.667, 1012.439,  68.863,   49.445,  11.424, 930.491, 4250000.000, 0.215, 0.995, 5.071 
      hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,          16384,       int,   5000000,           0, ycsb_e,            8,      1,             20,  1.500000, 6.785, 1112.824, 1557.558,   8.407,    4.418,   3.410, 226.039, 30000000.000, 1.400, 0.999, 4.923 
        art,                    0,                     0,                 0,                0,                    0,                  0,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,   5000000,           0, ycsb_e_init,            8,      1,             20,  1.500000, 1.880, 2260.662, 641.925,   9.654,    5.305,   1.394, 442.252, 4250000.000, 0.284, 1.000, 5.112 
        art,                    0,                     0,                 0,                0,                    0,                  0,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,   5000000,           0, ycsb_e,            8,      1,             20,  1.500000, 7.645, 1256.939, 2023.857,   5.943,    2.515,   2.985, 254.816, 30000000.000, 1.610, 1.000, 4.933 
   baseline,                    0,                     0,                 0,                0,                    0,                  0,                  32,                         1,                  0,                 1,                       16,                       16,          16384,       int,   5000000,           0, ycsb_d_init,            8,      1,             20,  1.500000, 7.897, 9275.724, 1438.677,  97.569,   64.838,  13.541, 1857.925, 4250000.000, 0.155, 1.000, 4.993 
   baseline,                    0,                     0,                 0,                0,                    0,                  0,                  32,                         1,                  0,                 1,                       16,                       16,          16384,       int,   5000000,           0, ycsb_d,            8,      1,             20,  1.500000, 7.509, 1204.491, 1044.560,  22.425,    6.692,   4.333, 249.436, 30000000.000, 0.867, 0.997, 4.829 
   baseline,                    0,                     0,                 0,                0,                    0,                  0,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,   5000000,           0, ycsb_d_init,            8,      1,             20,  1.500000, 5.030, 6006.792, 1383.715,  61.055,   38.960,  12.765, 1183.395, 4250000.000, 0.230, 1.000, 5.076 
   baseline,                    0,                     0,                 0,                0,                    0,                  0,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,   5000000,           0, ycsb_d,            8,      1,             20,  1.500000, 7.156, 1176.636, 1082.210,  17.923,    5.357,   4.393, 238.529, 30000000.000, 0.920, 1.000, 4.933 
   baseline,                    0,                     0,                 0,                0,                    0,                  0,                  32,                         1,                  0,                 1,                       16,                       16,          16384,       int,   5000000,           0, ycsb_e_init,            8,      1,             20,  1.500000, 6.510, 7672.117, 1439.594,  98.960,   67.833,  13.468, 1529.342, 4250000.000, 0.188, 0.998, 5.017 
   baseline,                    0,                     0,                 0,                0,                    0,                  0,                  32,                         1,                  0,                 1,                       16,                       16,          16384,       int,   5000000,           0, ycsb_e,            8,      1,             20,  1.500000, 9.293, 1500.663, 1964.255,  13.564,    6.276,   3.544, 309.558, 30000000.000, 1.309, 0.999, 4.848 
      dense,                   16,                     1,                 1,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,          16384,       int,   5000000,           0, ycsb_e_init,            8,      1,             20,  1.500000, 2.987, 3450.526, 1023.338,  67.166,   49.785,  11.004, 702.802, 4250000.000, 0.297, 1.000, 4.910 
      dense,                   16,                     1,                 1,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,          16384,       int,   5000000,           0, ycsb_e,            8,      1,             20,  1.500000, 7.386, 1189.276, 1558.253,   8.124,    4.556,   3.319, 245.924, 30000000.000, 1.310, 0.999, 4.836 
       hash,                   16,                     1,                 0,                1,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,          16384,       int,   5000000,           0, ycsb_e_init,            8,      1,             20,  1.500000, 3.958, 4749.950, 1665.641,  38.592,   27.187,  12.294, 931.059, 4250000.000, 0.351, 1.000, 5.102 
       hash,                   16,                     1,                 0,                1,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,          16384,       int,   5000000,           0, ycsb_e,            8,      1,             20,  1.500000, 12.116, 2010.222, 2400.288,  11.122,    5.491,   3.516, 403.607, 30000000.000, 1.194, 0.999, 4.981 
      hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,   5000000,           0, ycsb_c_init,            8,      1,             20,  1.500000, 3.645, 3626.652, 959.967,  30.930,   21.833,   9.591, 728.544, 5000000.000, 0.265, 0.999, 4.978 
      hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,   5000000,           0, ycsb_c,            8,      1,             20,  1.500000, 2.196, 367.037, 647.325,   2.899,    0.493,   1.371, 73.208, 30000000.000, 1.764, 1.000, 5.014 
     prefix,                    0,                     0,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,          16384,       int,   5000000,           0, ycsb_d_init,            8,      1,             20,  1.500000, 8.093, 9414.831, 1335.887,  98.500,   66.288,  13.500, 1904.130, 4250000.000, 0.142, 1.000, 4.944 
     prefix,                    0,                     0,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,          16384,       int,   5000000,           0, ycsb_d,            8,      1,             20,  1.500000, 9.093, 1474.133, 1095.754,  30.675,    7.714,   4.208, 303.015, 30000000.000, 0.743, 1.000, 4.865 
      inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,            512,       int,   5000000,           0, ycsb_e_init,            8,      1,             20,  1.500000, 3.334, 4001.461, 1198.727,  30.054,   16.448,  12.697, 784.209, 4250000.000, 0.300, 1.000, 5.103 
      inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,            512,       int,   5000000,           0, ycsb_e,            8,      1,             20,  1.500000, 13.868, 2299.644, 2059.618,  14.562,    7.725,   4.084, 461.221, 30000000.000, 0.896, 0.998, 4.986 
      hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,            512,       int,   5000000,           0, ycsb_e_init,            8,      1,             20,  1.500000, 3.545, 4249.160, 1344.141,  31.141,   18.541,  14.350, 833.914, 4250000.000, 0.316, 1.000, 5.095 
      hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,            512,       int,   5000000,           0, ycsb_e,            8,      1,             20,  1.500000, 12.863, 2133.192, 2217.488,  14.216,    7.795,   4.277, 428.739, 30000000.000, 1.040, 1.000, 4.976 
      heads,                    0,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,   5000000,           0, ycsb_e_init,            8,      1,             20,  1.500000, 2.866, 3246.941, 788.901,  41.195,   26.299,  11.702, 674.407, 4250000.000, 0.243, 1.000, 4.815 
      heads,                    0,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,   5000000,           0, ycsb_e,            8,      1,             20,  1.500000, 11.084, 1802.507, 1836.355,  14.913,    8.094,   3.503, 369.416, 30000000.000, 1.019, 1.000, 4.879 
      dense,                   16,                     1,                 1,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,            512,       int,   5000000,           0, ycsb_e_init,            8,      1,             20,  1.500000, 3.859, 4573.026, 1385.269,  29.864,   17.305,  14.230, 907.773, 4250000.000, 0.303, 1.000, 5.038 
      dense,                   16,                     1,                 1,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,            512,       int,   5000000,           0, ycsb_e,            8,      1,             20,  1.500000, 14.026, 2273.709, 2219.476,  13.825,    7.786,   4.244, 467.407, 30000000.000, 0.976, 1.000, 4.865 
       hash,                   16,                     1,                 0,                1,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,   5000000,           0, ycsb_d_init,            8,      1,             20,  1.500000, 2.091, 2482.862, 1410.552,  22.835,   14.330,   9.372, 491.947, 4250000.000, 0.568, 1.000, 5.047 
       hash,                   16,                     1,                 0,                1,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,   5000000,           0, ycsb_d,            8,      1,             20,  1.500000, 3.025, 511.491, 759.647,   6.294,    1.617,   3.119, 100.840, 30000000.000, 1.485, 1.000, 5.072 
     prefix,                    0,                     0,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,            512,       int,   5000000,           0, ycsb_e_init,            8,      1,             20,  1.500000, 4.903, 5806.823, 1517.660,  38.544,   22.862,  12.934, 1151.717, 4250000.000, 0.261, 0.998, 5.042 
     prefix,                    0,                     0,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,            512,       int,   5000000,           0, ycsb_e,            8,      1,             20,  1.500000, 13.818, 2268.627, 2721.031,  14.599,    8.026,   3.846, 460.189, 30000000.000, 1.199, 0.999, 4.930 
   baseline,                    0,                     0,                 0,                0,                    0,                  0,                  32,                         1,                  0,                 1,                       16,                       16,            512,       int,   5000000,           0, ycsb_e_init,            8,      1,             20,  1.500000, 4.794, 5651.385, 1618.124,  39.101,   23.238,  13.063, 1127.777, 4250000.000, 0.286, 1.000, 5.011 
   baseline,                    0,                     0,                 0,                0,                    0,                  0,                  32,                         1,                  0,                 1,                       16,                       16,            512,       int,   5000000,           0, ycsb_e,            8,      1,             20,  1.500000, 16.068, 2612.996, 3110.986,  16.432,    8.696,   3.953, 535.470, 30000000.000, 1.191, 1.000, 4.880 
       hash,                   16,                     1,                 0,                1,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,            512,       int,   5000000,           0, ycsb_e_init,            8,      1,             20,  1.500000, 3.792, 4535.528, 1613.140,  31.887,   16.907,  13.285, 892.078, 4250000.000, 0.356, 1.000, 5.084 
       hash,                   16,                     1,                 0,                1,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,            512,       int,   5000000,           0, ycsb_e,            8,      1,             20,  1.500000, 14.803, 2461.641, 2536.302,  12.708,    7.110,   3.992, 493.041, 30000000.000, 1.030, 0.999, 4.993 
   baseline,                    0,                     0,                 0,                0,                    0,                  0,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,   5000000,           0, ycsb_e_init,            8,      1,             20,  1.500000, 5.692, 6526.717, 1384.875,  61.092,   38.709,  12.817, 1339.134, 4250000.000, 0.212, 1.000, 4.874 
   baseline,                    0,                     0,                 0,                0,                    0,                  0,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,   5000000,           0, ycsb_e,            8,      1,             20,  1.500000, 11.979, 1957.613, 2312.081,  19.216,    9.650,   3.549, 399.284, 30000000.000, 1.181, 1.000, 4.903 
     prefix,                    0,                     0,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,          16384,       int,   5000000,           0, ycsb_e_init,            8,      1,             20,  1.500000, 8.323, 9473.416, 1336.954,  97.147,   65.801,  13.331, 1954.929, 4250000.000, 0.141, 0.998, 4.846 
     prefix,                    0,                     0,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,          16384,       int,   5000000,           0, ycsb_e,            8,      1,             20,  1.500000, 8.775, 1452.142, 2059.773,  16.312,    6.437,   3.604, 292.484, 30000000.000, 1.418, 1.000, 4.965 
      inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,   5000000,           0, ycsb_e_init,            8,      1,             20,  1.500000, 2.551, 2937.401, 909.430,  32.274,   21.803,   9.258, 600.210, 4250000.000, 0.310, 1.000, 4.894 
      inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,   5000000,           0, ycsb_e,            8,      1,             20,  1.500000, 6.585, 1093.060, 1778.110,  13.070,    5.898,   3.176, 219.496, 30000000.000, 1.627, 1.000, 4.980 
      dense,                   16,                     1,                 1,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           2048, data/wiki,   5000000,           0, ycsb_c_init,            0,      1,             20,  1.500000, 3.247, 3336.325, 1172.144,  43.533,   25.404,  15.591, 649.283, 5000000.000, 0.351, 1.000, 5.138 
      dense,                   16,                     1,                 1,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           2048, data/wiki,   5000000,           0, ycsb_c,            0,      1,             20,  1.500000, 2.235, 385.209, 766.006,   5.114,    0.949,   1.568, 74.498, 30000000.000, 1.989, 1.000, 5.171 
        art,                    0,                     0,                 0,                0,                    0,                  0,                  32,                         1,                  0,                 1,                       16,                       16,           1024,       int,   5000000,           0, ycsb_c_init,            8,      1,             20,  1.500000, 2.627, 2716.297, 536.605,   8.268,    4.222,   0.168, 525.275, 5000000.000, 0.198, 1.000, 5.171 
        art,                    0,                     0,                 0,                0,                    0,                  0,                  32,                         1,                  0,                 1,                       16,                       16,           1024,       int,   5000000,           0, ycsb_c,            8,      1,             20,  1.500000, 1.056, 181.626, 140.045,   1.116,    0.271,   0.000, 35.071, 30000000.000, 0.771, 0.997, 5.179 
      dense,                   16,                     1,                 1,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,   5000000,           0, ycsb_c_init,            8,      1,             20,  1.500000, 4.534, 4610.565, 818.057,  21.831,   14.643,   7.302, 906.562, 5000000.000, 0.177, 1.000, 5.086 
      dense,                   16,                     1,                 1,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,   5000000,           0, ycsb_c,            8,      1,             20,  1.500000, 1.630, 274.417, 481.514,   2.461,    0.446,   1.365, 54.322, 30000000.000, 1.755, 1.000, 5.052 
      heads,                    0,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           1024,       int,   5000000,           0, ycsb_c_init,            8,      1,             20,  1.500000, 5.447, 5625.390, 915.313,  29.292,   17.876,  12.379, 1089.232, 5000000.000, 0.163, 1.000, 5.165 
      heads,                    0,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           1024,       int,   5000000,           0, ycsb_c,            8,      1,             20,  1.500000, 2.524, 427.301, 662.523,   5.868,    1.129,   1.749, 84.119, 30000000.000, 1.550, 1.000, 5.080 
      inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           1024,       int,   5000000,           0, ycsb_c_init,            8,      1,             20,  1.500000, 5.538, 5620.840, 1047.900,  24.998,   16.144,   9.851, 1107.665, 5000000.000, 0.186, 1.000, 5.074 
      inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           1024,       int,   5000000,           0, ycsb_c,            8,      1,             20,  1.500000, 2.701, 448.159, 670.865,   4.158,    0.910,   1.598, 90.038, 30000000.000, 1.497, 1.000, 4.977 
       hash,                   16,                     1,                 0,                1,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           1024,       int,   5000000,           0, ycsb_c_init,            8,      1,             20,  1.500000, 5.614, 5795.985, 1476.253,  23.604,   14.343,  10.448, 1122.671, 5000000.000, 0.255, 1.000, 5.163 
       hash,                   16,                     1,                 0,                1,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           1024,       int,   5000000,           0, ycsb_c,            8,      1,             20,  1.500000, 2.902, 491.143, 762.418,   5.128,    1.030,   1.594, 96.738, 30000000.000, 1.552, 1.000, 5.077 
   baseline,                    0,                     0,                 0,                0,                    0,                  0,                  32,                         1,                  0,                 1,                       16,                       16,           1024,       int,   5000000,           0, ycsb_c_init,            8,      1,             20,  1.500000, 6.925, 7008.293, 1513.768,  45.492,   28.768,  12.515, 1384.974, 5000000.000, 0.216, 1.000, 5.060 
   baseline,                    0,                     0,                 0,                0,                    0,                  0,                  32,                         1,                  0,                 1,                       16,                       16,           1024,       int,   5000000,           0, ycsb_c,            8,      1,             20,  1.500000, 3.982, 653.064, 1157.305,  10.255,    1.983,   1.737, 132.736, 30000000.000, 1.772, 1.000, 4.920 
     prefix,                    0,                     0,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,   5000000,           0, ycsb_c_init,            8,      1,             20,  1.500000, 8.617, 8829.473, 1300.951,  61.697,   41.010,  12.100, 1720.139, 5000000.000, 0.147, 0.998, 5.133 
